embryo_id,solver,trisomy21,phenotype,final_C,final_D,final_G,final_E,final_A,linear_score,nonlinear_score,probability,closure_time,closed,terminal_shear,peak_shear
1,stochastic_heun,true,false,0.7890984614183044,0.6692730966220218,0.2445912220796644,0.31237032628782674,0.569692622944513,0.711449377159126,0.6605383908813309,0.2909289270175832,3.5,false,1.6420831696794267,1.6420831696794267
2,stochastic_heun,true,false,0.9163120355609202,0.6857110351115204,0.3235586186836335,0.3097446184713508,0.4985503260284284,0.6561604876777469,0.6127335085320933,0.20863254120775768,3.5,false,1.2578149166233767,1.2653031744304695
3,stochastic_heun,true,false,0.8129228922683347,0.7206100692678914,0.4144234185665999,0.2522243223110517,0.5465122708307346,0.6397384862862865,0.5879029272439844,0.18777028207138172,3.5,false,1.238399710342296,1.2535892056107654
4,stochastic_heun,true,false,0.569169729243962,0.7103506214471695,0.3900210223736432,0.2616583735689692,0.5775932804549688,0.566274559130481,0.5282100749079273,0.11382267573766647,3.5,false,1.1599499943472376,1.1599499943472376
5,stochastic_heun,true,false,0.7612466905693597,0.5982633886330215,0.6049927223445807,0.18029565475899353,0.48547609268619024,0.5945712254363075,0.5244329381406327,0.1387271882123658,3.5,false,1.062704168595236,1.062704168595236
6,stochastic_heun,true,false,0.532879038430636,0.5946876087437946,0.6935449144009819,0.11844213658634037,0.48812791462666255,0.45064475908776247,0.3877258684844268,0.04846135106913607,3.5,false,0.9407664044217676,0.9407664044217676
7,stochastic_heun,true,false,0.6878137482030794,0.8627057977103125,0.5791985056999354,0.23404403173887856,0.4918318605693555,0.6679833948967767,0.5887478986036981,0.224678964632074,3.5,false,0.9542551031801498,0.9542551031801498
8,stochastic_heun,true,false,0.7855923796762941,0.526645806159627,0.5772638752027209,0.2262891887355453,0.581610883756886,0.6174463505778652,0.5652309205806011,0.16207071245971705,3.5,false,0.8677216365803088,0.8751296012460811
9,stochastic_heun,true,false,0.47868506627452295,0.8471817473520663,0.4245739842668886,0.2362063030108823,0.6550198214003714,0.626596211584705,0.5487541623283128,0.1722588653359527,3.5,false,1.2765575225579247,1.3018500797999297
10,stochastic_heun,true,false,0.9480030126181492,0.5418138284670566,0.8258543048623787,0.21321061258706453,0.490632592847285,0.6201511476482252,0.5519111749867193,0.16503081564083974,3.5,false,0.7924064404961463,0.7924064404961463
11,stochastic_heun,true,false,0.8445479377633066,0.9158835550766354,0.47138420466268904,0.278383998452483,0.5399248269717807,0.6883270408177451,0.6311462713094521,0.25429113410617166,3.5,false,1.194130316548706,1.2180292331281155
12,stochastic_heun,true,false,0.9448435885638394,0.5701091004405637,0.5116164467579389,0.2970913753481856,0.5920019523590161,0.7063895203897688,0.6378544835083539,0.28264976967947397,3.5,false,1.1181150856252229,1.124177785821064
13,stochastic_heun,true,false,0.37544375759276666,0.4702892306528083,0.9369632790997271,0.12716214579576302,0.47531804609267025,0.4083776233756767,0.35298815088129537,0.035044922989188376,3.5,false,0.7101854811417603,0.7163638182167315
14,stochastic_heun,true,false,0.54270611250368,0.8634641884992831,0.5807276720408748,0.1794859035165704,0.4998795189647529,0.6202290659662759,0.5325593701934743,0.16511672801619878,3.5,false,1.115301572495003,1.115301572495003
