label,metric,value
mixed,n_embryos,96.0
mixed,prevalence,0.052083333333333336
mixed,closure_fraction,0.125
mixed,mean_closure_time,3.4523958333333336
mixed,mean_gap,0.7267024706655906
mixed,std_gap,1.5116752831417177
mixed,mean_linear_score,0.8190624545625617
mixed,mean_nonlinear_score,0.7084427326125821
mixed,mean_probability,0.24745514544248084
mixed,mean_terminal_shear,1.2348279016533257
mixed,mean_peak_shear,1.328051693558353
