embryo_id,solver,trisomy21,phenotype,final_C,final_D,final_G,final_E,final_A,linear_score,nonlinear_score,probability,closure_time,closed,terminal_shear,peak_shear
1,stochastic_heun,false,false,0.773124016712095,1.5797080108854704,0.40428167109306407,0.249188022715105,0.5856047545999313,0.9372786440816139,0.6942405778940183,0.09106175814871456,3.5,false,1.40818349219938,1.4144508016344386
2,stochastic_heun,false,true,0.6713006823675194,0.6655105943320464,0.4054924536179953,0.3065962686206086,0.5484796096012744,0.6344158068425423,0.5953190858770516,0.5305029451741673,3.5,false,1.3145918854993577,1.3145918854993577
3,stochastic_heun,false,false,0.9170363222954784,1.4462562747045937,0.4397599471555232,0.28925618052049923,0.6005581286670401,1.0131024458930833,0.799234347901709,0.05179242047737994,3.5,false,1.2168996022773573,1.2215758459218125
4,stochastic_heun,true,true,0.6771903165361306,0.6974075395737067,0.8544116935953882,0.1547008850835171,0.6054233959579068,0.5514818606938225,0.4852488190818159,0.686893324326331,3.5,false,0.6630134405004967,0.6652503037742511
5,stochastic_heun,true,false,0.8042656118094116,1.012336686663941,0.3400812684205361,0.2902121451971581,0.6832707160483534,0.7155115284220944,0.6518394021561749,0.37130969832113647,3.5,false,1.3345954643488083,1.3345954643488083
6,stochastic_heun,false,false,0.9025130488431792,1.3832036534926928,0.0528169839209589,0.4335269514099095,0.6499297962365145,0.9722997628844111,0.8609977909315697,0.07037729167080846,3.17,true,2.0811550259819604,2.0811550259819604
7,stochastic_heun,false,false,0.6201984957026604,1.1009923591542536,0.27417956584569386,0.3112222282939528,0.6591005595363959,0.7605566147075135,0.6833891549802007,0.2917369593675098,3.5,false,1.4873312418791667,1.5142100662155558
8,stochastic_heun,true,false,0.8287269407917235,0.8242875201851195,0.3273401606069896,0.36009105670400127,0.619778037711776,0.9099031981057912,0.8173091009831547,0.11088473496782549,3.5,false,1.4064089244395477,1.423376574250229
9,stochastic_heun,false,false,0.6999018468282124,1.0287298067698563,0.5436738499709759,0.24331591085996787,0.6704821482929985,0.7641299376303019,0.6555904374032416,0.2858655688525085,3.5,false,0.9910230099000913,0.9975979569712486
10,stochastic_heun,false,true,0.5914251808606694,0.792013935040692,0.730151837472281,0.20887231384966987,0.6257975241730572,0.636829256749271,0.56533589048412,0.5256913254484142,3.5,false,0.7760166584767153,0.7760166584767153
11,stochastic_heun,false,false,1.1574408108851477,0.9897830990897506,0.033244361870665,0.46607625283258447,0.6264699857514494,1.0085876010347783,0.9134793203937706,0.053595200164498605,3.04,true,2.172127706119796,2.172127706119796
12,stochastic_heun,false,false,0.8069788665886525,1.182654204913468,0.5570567933598155,0.3110882034825928,0.573284337181933,0.797621886735277,0.7008048814507529,0.2344261348147731,3.5,false,1.0513055342647502,1.0684313184284533
13,stochastic_heun,false,false,1.0202992531848907,1.5938305431377782,7.88640279054737,0.31545783510120495,0.649585409326613,1.1123125186293208,0.9289966117152452,0.0241032475423552,2.83,true,0.014874596538969916,2.081590523076316
14,stochastic_heun,false,false,0.9081491494427723,1.063760552885665,0.677625790593436,0.25483831871606877,0.6144763865471844,0.8080350149947018,0.7109625040576344,0.21980721526813649,3.5,false,0.9037108218224404,0.9056522916664408
15,stochastic_heun,false,false,1.063712494418435,1.117479842480454,0.2677904951931599,0.3648040557748529,0.6552703813598453,0.8681179441541803,0.7976152959455326,0.14836865959869985,3.5,false,1.4991586530467003,1.4991586530467003
16,stochastic_heun,false,false,0.6222123646332218,1.066007917866289,0.4438252659847348,0.2095309311280364,0.6119351353512066,0.7075294190686181,0.5921495193555758,0.3863347378408395,3.5,false,1.1683773092374095,1.1696505520775267
17,stochastic_heun,false,false,0.8612892551578898,0.8514320561100962,0.4375244378926824,0.23979569971764592,0.5697472327659697,0.823275182273965,0.709281236697546,0.1996135351161741,3.5,false,1.1711454939125217,1.211400028435114
18,stochastic_heun,false,false,0.6953593572538496,1.45348918347576,0.4003400022339553,0.34883656085897813,0.6419630248782654,0.8469892922876011,0.722402428192579,0.17101874123844224,3.5,false,1.3888978988985032,1.4017454490887546
19,stochastic_heun,false,false,0.8512577467018103,1.1227135824592265,0.25074616676195377,0.38607902382711823,0.5848012211439247,0.8330190405228687,0.7471768173624767,0.1874504450961864,3.5,false,1.5889381723983849,1.5891645424427046
20,stochastic_heun,true,false,0.8290592209372643,1.0945052407528817,0.5549281663006075,0.25820700426199855,0.5929472889930114,0.7804225148605278,0.6775078875759618,0.2600150796615686,3.5,false,1.02923050480466,1.0399430200955495
21,stochastic_heun,false,false,1.2314363412480638,1.3129140238316492,0.1588076643115579,0.4017671090575987,0.642467549804312,0.9880001350584474,0.8919604772991783,0.0625902400107464,3.5,false,1.7682216972815494,1.7682216972815494
22,stochastic_heun,false,false,0.6628546135263876,0.9013712144706946,0.445211036963704,0.2668381836090986,0.5953557337534112,0.7685898715621233,0.6672837970545682,0.27863772056475766,3.5,false,1.1262101890877723,1.1262101890877723
23,stochastic_heun,false,false,0.7188996117315658,1.0272423299201991,0.3369520709943641,0.2650692799815796,0.6121227480088436,0.812789148163654,0.7065474836973243,0.21335439161823022,3.5,false,1.3549021480558052,1.3549021480558052
24,stochastic_heun,false,false,0.7258098279839819,1.4597609814591896,0.34094911306693243,0.2933756651145294,0.6729512399375551,0.9328594912065177,0.740338305327889,0.09403053854664363,3.5,false,1.3976589256195964,1.3976589256195964
25,stochastic_heun,false,false,0.9305167491037595,1.194994189861512,0.4660420196172207,0.35739814943569254,0.6493213391228339,0.8957339385033534,0.8099007564783263,0.12256282849442685,3.5,false,1.2960821986498534,1.2960821986498534
26,stochastic_heun,false,false,0.6965086065133085,1.2069009719822983,0.641220508452883,0.15795711732257317,0.6269256991751475,0.826865943032872,0.6241431392634931,0.19506360053960028,3.5,false,0.8442051679153362,0.8442051679153362
27,stochastic_heun,true,false,0.8578748433399253,1.030986797500493,0.4357391118654399,0.2542646816391781,0.6756641627979336,0.7236477687719627,0.6479382985624931,0.356246676715005,3.5,false,1.1612735882028216,1.1612735882028216
28,stochastic_heun,false,false,1.1208126736848862,1.0114721138395772,0.3840201836065269,0.2885466136125148,0.6316475106240311,0.8923398883413233,0.7830902113922616,0.12551288167516886,3.5,false,1.2998419062418485,1.2998419062418485
29,stochastic_heun,true,false,0.7197810768550346,1.1769116433069602,0.23283510933658044,0.30971292917939347,0.5748379830995662,0.9245860035027194,0.7912644296635047,0.09982252409242756,3.5,false,1.5924377838101766,1.5946094027845108
30,stochastic_heun,false,false,0.9122802472581754,1.285839497258954,0.2568886419043524,0.33716304439911954,0.5511173591849754,0.8857838457100826,0.774603150103115,0.13138354128729113,3.5,false,1.5889021655838773,1.5889021655838773
31,stochastic_heun,false,false,1.0868471167504492,1.8846853615801609,0.37730960857426943,0.3675036414868856,0.6343812886334125,1.1663242370741171,0.9366319764642896,0.01578003379756043,3.5,false,1.3146520145006289,1.3146520145006289
32,stochastic_heun,false,false,1.1209862726121118,0.9583514715408732,0.5469545908079939,0.23031307345769625,0.6274515746401792,0.7865165213793854,0.6885731649385259,0.2507451241575139,3.5,false,1.075866040658944,1.075866040658944
33,stochastic_heun,false,false,0.8584919808288441,0.6996791199646423,0.5527201318266712,0.22228607611973247,0.6475104768425693,0.7071397503943668,0.6249550208657882,0.3870740610530151,3.5,false,1.0554834303173815,1.0786583479985299
34,stochastic_heun,false,false,0.7350846676089422,1.0397247208399039,0.23921919973937342,0.3950818110548694,0.5660930080816436,0.7492329229517716,0.7049118300193365,0.31080180817758807,3.5,false,1.582409287051756,1.5848797913570032
35,stochastic_heun,true,false,0.7759217953939112,1.3790482234285235,0.154016776551362,0.3255742886904924,0.5724555554426288,0.8659546829264726,0.7550210358632828,0.15056871070968972,3.18,true,1.7310851867637749,1.7310851867637749
36,stochastic_heun,true,false,0.928564589476729,1.9626024029730165,7.746947462414313,0.32004672159983005,0.6144224759794845,1.2121627085730202,0.9094184982827519,0.01098898860687572,2.78,true,0.02150345674075851,2.025127145081709
37,stochastic_heun,false,false,0.7128098519325216,0.7352864673764758,0.4890896482985698,0.2815836268987751,0.6420364929483954,0.6650450284491096,0.6096658679382775,0.46932101510055535,3.5,false,1.177286109935743,1.1835239411082576
38,stochastic_heun,false,false,0.7284511849116545,1.069316673101398,0.5176834170888004,0.21685918757409298,0.6421363432723074,0.6843713756249866,0.6022447541260368,0.4310714341285988,3.5,false,1.0118056027401323,1.0118056027401323
39,stochastic_heun,false,false,0.9976680266619735,0.7194443301534147,0.511560598295613,0.3565699385256508,0.5415051422056967,0.806784427543801,0.7387867503598113,0.22152774997549066,3.5,false,1.2475596939574836,1.2475596939574836
40,stochastic_heun,false,false,0.7373024445480144,1.4062748769422568,0.2818750998230467,0.246675852656356,0.6223061785890323,0.9036973735441101,0.7087978887087881,0.11587473178775255,3.5,false,1.4218202895351026,1.4218202895351026
41,stochastic_heun,true,false,0.7340151703976849,0.9395128350425632,0.44736984189724177,0.2505320387400619,0.6545022420872909,0.7267432958058673,0.6575350034012847,0.3505878100342685,3.5,false,1.2107874746583527,1.2159671732129769
42,stochastic_heun,false,false,0.8419146394536405,1.652787842454213,0.1677314817822624,0.41370340295007785,0.6588904323103586,1.006385741057033,0.8409853132828164,0.05449573333021672,3.5,false,1.742223247487888,1.7479830746039353
43,stochastic_heun,false,false,0.6876608588378689,1.2035955818173694,0.6832856878809419,0.18239938112658974,0.5494621643922065,0.7060968611190324,0.5965368874744501,0.3890553011188646,3.5,false,0.7568986134998535,0.7625769532121782
44,stochastic_heun,false,false,0.84859847318282,1.122321293136976,0.28419897135980265,0.3266173301822512,0.6578577697946291,0.8233580506031803,0.7499211630160293,0.19950763856928674,3.5,false,1.4685070609128363,1.4786645110040382
45,stochastic_heun,false,false,0.7604450557202593,1.362635403761512,0.5164942309630236,0.32468921821570185,0.6049786515077622,0.8694337837776385,0.727478129081287,0.14704346951788844,3.5,false,1.1846942566230148,1.1944151785407982
46,stochastic_heun,false,false,0.6683836380605156,1.2581157224993123,0.583947613552427,0.17305752892317794,0.6550722047684181,0.7734359605454186,0.6274162875569326,0.2709125229535954,3.5,false,0.9239586388879654,0.9239586388879654
47,stochastic_heun,false,false,0.6129104810758342,1.0406330083049982,0.47982785716881593,0.27340404762457127,0.5663322719947885,0.7064659925640873,0.6175617191225716,0.38835361693139014,3.5,false,1.1635108494267743,1.1635108494267743
48,stochastic_heun,true,false,0.9099939766359705,1.4695610039600033,0.0990909779274674,0.4159420837504241,0.6056721217617141,1.147536698470663,0.9665469700435027,0.018292475106494146,3.26,true,1.969430778042602,2.0118389934710783
49,stochastic_heun,false,false,0.75522555823835,1.5077133947902677,0.21007847849778122,0.36587283073271865,0.5415538029019272,0.8683720248322845,0.7435570096458387,0.14811200740050662,3.5,false,1.6529808238628134,1.6645807801620627
50,stochastic_heun,true,false,0.9635685822178168,1.4033746433925132,0.532266915719145,0.2523044012027829,0.6023749547588668,0.8699335786361163,0.7216909460440593,0.14654269598333067,3.5,false,0.9537642661575138,0.9608159370035415
51,stochastic_heun,false,false,0.6243539102178972,0.9341341696107545,0.5777512868054062,0.21802457676107329,0.6992091287028065,0.7544291268605863,0.6271938009099732,0.3019681727264106,3.5,false,0.9856891753070639,0.9881590974846891
52,stochastic_heun,false,false,0.8552332979542198,0.7834579911247593,0.3467557078015664,0.310763105571022,0.6262253700510333,0.6930469924072663,0.646033576982381,0.4141377609962674,3.5,false,1.3026239922376885,1.3205521910130764
53,stochastic_heun,false,false,0.6266983459262933,1.0582900353139364,0.721595985077911,0.23687301815898185,0.6122067562011781,0.6507400967512447,0.559861792161314,0.4978923036935767,3.5,false,0.9319542512716624,0.9332623218320072
54,stochastic_heun,true,false,0.7267722142798196,0.9402869853909114,0.44996715545412636,0.25541859175998805,0.5396208688865547,0.7060926943412336,0.6292829359679799,0.38906322440194696,3.5,false,1.146546054102921,1.1490911044916645
55,stochastic_heun,false,false,0.7606454624265002,0.8007332607045543,0.1562941658448504,0.3818650797226758,0.6008514492014961,0.7008311746068927,0.663899425855052,0.3991136844679525,3.5,false,1.854677373157901,1.854677373157901
56,stochastic_heun,false,false,0.6196793547958175,0.99174590151686,0.39260479242325874,0.275536360809767,0.6394315907504994,0.6931632260654029,0.6184326177432758,0.4139121670054023,3.5,false,1.221400048262427,1.221400048262427
57,stochastic_heun,false,false,0.5361815574012762,1.23592856695635,0.6450711853550876,0.14681980337859285,0.6065385263948565,0.6888431562717181,0.5251599171553636,0.4223203538237891,3.5,false,1.0059196186084687,1.0077974304709894
58,stochastic_heun,false,true,0.6517776431744069,0.723666508066173,0.45282745433145455,0.2168095832860102,0.6364170304404463,0.6068776552774339,0.5487863344236117,0.5847900739458268,3.5,false,1.2328879562977837,1.2440274979963928
59,stochastic_heun,false,false,0.6345816584932996,1.204115663453395,0.3630953921913282,0.27440991843699786,0.598437085550188,0.806327709204888,0.6805312200749986,0.2221584913665448,3.5,false,1.3582505604279924,1.3582505604279924
60,stochastic_heun,false,false,0.7053971925837285,0.9982205555468835,0.5398548552273504,0.2868824166529952,0.6085067663202169,0.7716602586842127,0.6846028953619833,0.2737275143443435,3.5,false,1.0857385849189771,1.0857385849189771
61,stochastic_heun,true,false,0.9160087774432603,1.0359446217139034,0.4378387823071099,0.2518475029711119,0.5960376848326083,0.8442879452652836,0.722681477052649,0.17410434690031856,3.5,false,1.0772263509504896,1.077695157085678
62,stochastic_heun,false,false,0.9695213352379003,1.311926461113449,0.6253693181116622,0.22984670332674534,0.6000958675271606,0.8534104813605443,0.7029798277281737,0.1638585951639154,3.5,false,0.9129916047523823,0.9129916047523823
63,stochastic_heun,true,false,0.7370985549856727,0.9312555369901799,0.4608599645947747,0.22211233355733018,0.5643219777107359,0.8539638729281362,0.7129173570634484,0.16325294064610543,3.5,false,1.020350266716066,1.0209346153992707
64,stochastic_heun,false,false,0.5650731789427648,1.0224299529831111,0.612898386681664,0.1365381701370593,0.628460499841891,0.6927646937679066,0.5411706179359147,0.41468581473887123,3.5,false,0.819951039441121,0.819951039441121
65,stochastic_heun,false,false,0.7090855308032326,1.0509891057177536,0.6095866806244332,0.21529871113108454,0.6140942224066218,0.8303270833818003,0.6811610321131463,0.19075270053308524,3.5,false,0.9295424127545371,0.9295424127545371
66,stochastic_heun,false,false,0.6889854397478993,1.0759628987894332,0.5239070959414213,0.2730152445295289,0.6031648505941283,0.7318153552302274,0.6508365693159209,0.34140644334934417,3.5,false,1.0919474233753532,1.0943505527852033
67,stochastic_heun,false,false,0.719730581961316,0.9316284105658488,0.42266523093015773,0.30923436408555205,0.5231427051372486,0.7133750625215698,0.645619918236926,0.3753082683889992,3.5,false,1.3093349216179335,1.3154329030386773
68,stochastic_heun,true,false,0.7578757088570244,1.6695897556716344,0.05967287639882014,0.3869129545160282,0.6441707687252474,1.072465296012628,0.8899292581308904,0.03285538330748364,3.1,true,2.0850373496822185,2.1101455569263234
69,stochastic_heun,false,false,0.7708235734181828,1.0558874314443851,0.5937592581915341,0.2570961570868797,0.5316704647658075,0.7194783349381462,0.6378492800859498,0.36393239311041314,3.5,false,0.9126678785681559,0.9154652790234713
70,stochastic_heun,true,false,0.9504355243186197,1.138188948998858,0.28328470674946105,0.3884796937068008,0.6212037528646175,0.890975294513889,0.8004149890725998,0.1267160042898209,3.5,false,1.6066810208957871,1.632170649484402
71,stochastic_heun,false,false,0.5583420867216952,1.2180230703821149,0.36401043852292897,0.23259943895755406,0.6228124880122633,0.704100887777433,0.5738012179066362,0.39285735940628125,3.5,false,1.242994957956795,1.2442262465969849
72,stochastic_heun,true,false,0.6671909594779347,0.84036981432451,0.7022143663514118,0.21195873005788352,0.5583599104526622,0.6513982184856402,0.5821801576939426,0.49657610126009416,3.5,false,0.8611398581974948,0.8611398581974948
73,stochastic_heun,false,false,0.9660021219629146,1.0464531704633817,0.28267172216529857,0.28926988045264557,0.5590542871384886,1.0427823212817802,0.8699659733839086,0.04129790427291596,3.5,false,1.5449823178329705,1.5535273583753326
74,stochastic_heun,true,false,0.930837278859436,1.0021346028320086,0.27084498998710466,0.35993695783717894,0.5663478844456434,0.7700669396026725,0.7088591597779814,0.27626883397849195,3.5,false,1.5206776309233905,1.5422165234977647
75,stochastic_heun,false,false,1.1260618078952018,1.241614177157783,7.921926505671468,0.3937711119810405,0.6639594707770071,1.1252251501619084,0.9656007862197584,0.021789189174172777,2.99,true,0.014208664064025179,2.182851942352552
76,stochastic_heun,false,false,0.9078215005696203,1.3445591028202832,0.4675126655446963,0.23087844898498996,0.6390282980169661,0.9244086682593007,0.7550198102751356,0.09995007639069012,3.5,false,1.0705720478704686,1.0705720478704686
77,stochastic_heun,false,false,0.9530813959596248,1.2607650761859213,0.5920687211304082,0.2443109495053298,0.6580745202553048,0.8246041240683526,0.6981906543754344,0.19792037959308892,3.5,false,0.9609746651315113,0.9724062894755269
78,stochastic_heun,false,false,0.5977562605681606,1.1054405108078238,0.24492905728438338,0.24348753178648908,0.5767953133264134,0.6572303928313162,0.5812234628318266,0.4849162773210041,3.5,false,1.5302064379350253,1.5302064379350253
79,stochastic_heun,true,true,0.5808291460057247,0.6696353552221336,0.8507795304317106,0.20776900310310634,0.5748525899522883,0.5629794830957947,0.5058503670840757,0.6667793001532542,3.5,false,0.7890022472940366,0.8078604302407273
80,stochastic_heun,true,false,0.7907619772541807,1.0504098594369395,0.31506852732156615,0.34739657808361335,0.6441656344045046,0.8623781088759157,0.7635000788489091,0.1542649004293686,3.5,false,1.558958802680592,1.558958802680592
81,stochastic_heun,false,false,0.7656608564597582,0.9971565590465563,0.522987907201209,0.29102751258803405,0.6473138663576805,0.795781592193447,0.6992498660669697,0.23707868702455256,3.5,false,1.1451770201097713,1.1514243848710963
82,stochastic_heun,false,false,0.87618294688065,0.9075560219779385,0.12766865123340163,0.4085279844844569,0.6267160304240847,0.8185911147188634,0.7702356979829263,0.20566788772818984,3.41,true,1.8426544912190514,1.8426544912190514
83,stochastic_heun,true,false,0.7127741898821671,1.0360478943777562,0.4413314459785706,0.29494105138086363,0.5762679020535384,0.8579437181857779,0.7076186797789065,0.15895021620087596,3.5,false,1.326376378268678,1.326376378268678
84,stochastic_heun,false,false,0.8918076768864053,1.1293422130533748,0.5661687130821779,0.21924286475100246,0.5462689136666514,0.8353654919495105,0.687816443657954,0.18460804882786583,3.5,false,1.0147528457188457,1.0147528457188457
85,stochastic_heun,true,false,0.7691492849785605,1.030726650838879,0.28148753391032877,0.34733083600398945,0.6606842604323216,0.8452579891516769,0.7740177166680587,0.17299129089208465,3.5,false,1.6391010439533542,1.6391010439533542
86,stochastic_heun,false,false,0.7731552604401265,0.972684205249214,0.25728998657506313,0.3282335211005411,0.5838449807342322,0.7572031325005497,0.6983604429913967,0.2973111157460447,3.5,false,1.491806730729463,1.491806730729463
87,stochastic_heun,false,false,0.9869998263845755,1.507683501001944,0.7044244296904056,0.2587869581153017,0.6096664840740419,0.9908984446329647,0.8135466861043347,0.061243545280951786,3.5,false,0.8671270617178188,0.8811961920103751
88,stochastic_heun,true,false,0.6702921547555332,1.0854675784811358,0.4871863726022502,0.2948813387013643,0.5811169689409799,0.6881906570158504,0.6233261831017322,0.42359436792989336,3.5,false,1.1495900338222156,1.1518137597646942
89,stochastic_heun,true,false,0.8632836848338018,1.1890733608719732,0.5013292284193026,0.2433539633629104,0.6600667450586508,0.8490662278008958,0.712425635276038,0.16867600167525346,3.5,false,0.9998189997125999,1.0037686697959325
90,stochastic_heun,false,false,0.7897412443864608,1.266710969831833,0.4881909521225796,0.2760517225293081,0.5654351249624807,0.7620322116537922,0.6633879482187929,0.28930379003712636,3.5,false,1.0729338713817755,1.0770788227059183
91,stochastic_heun,false,false,0.7380436284680684,1.2910081396545312,0.10498464906243596,0.4009724664492197,0.644285630193519,0.7457524598444247,0.7010214721767996,0.31679723882886685,3.27,true,1.9996837103815865,1.9996837103815865
92,stochastic_heun,false,false,0.8706170103655404,1.1140586416025666,0.45109224949768756,0.21168834485060445,0.6381699101660279,0.7262931228914133,0.6331487126806608,0.3514081991299309,3.5,false,1.003533169346289,1.007451551616417
93,stochastic_heun,false,false,0.8753374978282588,0.9262120205493766,0.12849599512471838,0.38325059525722194,0.5485534340389695,0.781007287000334,0.7190673298880094,0.25911597557997795,3.42,true,1.8780906782798634,1.8780906782798634
94,stochastic_heun,false,false,0.817354737745225,0.6614146259564769,0.23395994744815715,0.31899204649685814,0.6086310404005535,0.8059262243640998,0.7349278507541125,0.2227140124322318,3.5,false,1.5808063457172492,1.5808063457172492
95,stochastic_heun,false,false,0.9655319253352301,1.3139288495392953,0.17990013432414179,0.3714068711951624,0.5976205065452065,0.9337334734437877,0.8391205604271496,0.09343659889383361,3.5,false,1.763512257267535,1.763512257267535
96,stochastic_heun,false,false,0.8377444171529054,1.253118828346623,7.9972444294436364,0.4385129245103722,0.5604712921645515,0.8592961655296047,0.7855072177469314,0.15750913200945413,2.98,true,0.020430079102950482,2.2549606011305703
