iteration,score,log_prior,log_posterior,accepted,closure_time,euploid_prevalence,gap,terminal_shear,trisomy21_prevalence
0,13.552527552646035,11.253642867040146,-2.2988846856058895,true,0.004688772095574254,1.6684027777777775,5.693524040779561,0.0,0.0
1,0.34460518085686714,9.729448569325323,9.384843388468456,true,0.007821635140313032,0.0017361111111111104,0.21844292987537617,0.0,0.0
2,0.34460518085686714,9.729448569325323,9.384843388468456,false,0.007821635140313032,0.0017361111111111104,0.21844292987537617,0.0,0.0
3,0.34460518085686714,9.729448569325323,9.384843388468456,false,0.007821635140313032,0.0017361111111111104,0.21844292987537617,0.0,0.0
4,0.34460518085686714,9.729448569325323,9.384843388468456,false,0.007821635140313032,0.0017361111111111104,0.21844292987537617,0.0,0.0
5,0.34460518085686714,9.729448569325323,9.384843388468456,false,0.007821635140313032,0.0017361111111111104,0.21844292987537617,0.0,0.0
6,0.34460518085686714,9.729448569325323,9.384843388468456,false,0.007821635140313032,0.0017361111111111104,0.21844292987537617,0.0,0.0
7,0.9399672957435556,10.320563486142799,9.380596190399244,true,0.008276965353224001,0.21006944444444448,0.1982290095869241,0.0,0.0
8,0.9399672957435556,10.320563486142799,9.380596190399244,false,0.008276965353224001,0.21006944444444448,0.1982290095869241,0.0,0.0
9,0.5238718259690789,10.26047837780545,9.73660655183637,true,0.007863083945380314,0.0,0.3413848000340056,0.0,0.0
10,0.5238718259690789,10.26047837780545,9.73660655183637,false,0.007863083945380314,0.0,0.3413848000340056,0.0,0.0
11,0.5238718259690789,10.26047837780545,9.73660655183637,false,0.007863083945380314,0.0,0.3413848000340056,0.0,0.0
12,0.5238718259690789,10.26047837780545,9.73660655183637,false,0.007863083945380314,0.0,0.3413848000340056,0.0,0.0
13,0.5238718259690789,10.26047837780545,9.73660655183637,false,0.007863083945380314,0.0,0.3413848000340056,0.0,0.0
14,0.5238718259690789,10.26047837780545,9.73660655183637,false,0.007863083945380314,0.0,0.3413848000340056,0.0,0.0
15,0.5238718259690789,10.26047837780545,9.73660655183637,false,0.007863083945380314,0.0,0.3413848000340056,0.0,0.0
16,0.5238718259690789,10.26047837780545,9.73660655183637,false,0.007863083945380314,0.0,0.3413848000340056,0.0,0.0
17,0.5238718259690789,10.26047837780545,9.73660655183637,false,0.007863083945380314,0.0,0.3413848000340056,0.0,0.0
18,0.5238718259690789,10.26047837780545,9.73660655183637,false,0.007863083945380314,0.0,0.3413848000340056,0.0,0.0
19,0.5238718259690789,10.26047837780545,9.73660655183637,false,0.007863083945380314,0.0,0.3413848000340056,0.0,0.0
20,0.5238718259690789,10.26047837780545,9.73660655183637,false,0.007863083945380314,0.0,0.3413848000340056,0.0,0.0
21,0.5238718259690789,10.26047837780545,9.73660655183637,false,0.007863083945380314,0.0,0.3413848000340056,0.0,0.0
22,0.5238718259690789,10.26047837780545,9.73660655183637,false,0.007863083945380314,0.0,0.3413848000340056,0.0,0.0
23,0.5238718259690789,10.26047837780545,9.73660655183637,false,0.007863083945380314,0.0,0.3413848000340056,0.0,0.0
24,0.5238718259690789,10.26047837780545,9.73660655183637,false,0.007863083945380314,0.0,0.3413848000340056,0.0,0.0
25,0.5238718259690789,10.26047837780545,9.73660655183637,false,0.007863083945380314,0.0,0.3413848000340056,0.0,0.0
26,0.5238718259690789,10.26047837780545,9.73660655183637,false,0.007863083945380314,0.0,0.3413848000340056,0.0,0.0
27,0.5238718259690789,10.26047837780545,9.73660655183637,false,0.007863083945380314,0.0,0.3413848000340056,0.0,0.0
28,0.8210603636299906,10.384952088561725,9.563891724931734,true,0.007749630080329016,0.06249999999999997,0.4146239456729981,0.0,0.0
29,0.8210603636299906,10.384952088561725,9.563891724931734,false,0.007749630080329016,0.06249999999999997,0.4146239456729981,0.0,0.0
30,0.8210603636299906,10.384952088561725,9.563891724931734,false,0.007749630080329016,0.06249999999999997,0.4146239456729981,0.0,0.0
31,0.8210603636299906,10.384952088561725,9.563891724931734,false,0.007749630080329016,0.06249999999999997,0.4146239456729981,0.0,0.0
32,0.8210603636299906,10.384952088561725,9.563891724931734,false,0.007749630080329016,0.06249999999999997,0.4146239456729981,0.0,0.0
33,0.8210603636299906,10.384952088561725,9.563891724931734,false,0.007749630080329016,0.06249999999999997,0.4146239456729981,0.0,0.0
34,2.892699557914902,9.53520283236415,6.642503274449247,true,0.008755557272169305,0.7656249999999998,0.3884608146710993,0.0,0.0
35,2.892699557914902,9.53520283236415,6.642503274449247,false,0.008755557272169305,0.7656249999999998,0.3884608146710993,0.0,0.0
36,0.7189884280313787,10.065423895006345,9.346435466974967,true,0.007351726955837664,0.0017361111111111104,0.46850166950952593,0.0,0.0
37,0.6490037666241821,10.259225767473154,9.610222000848973,true,0.0075136078728569936,0.0,0.42515556987659775,0.0,0.0
38,0.6490037666241821,10.259225767473154,9.610222000848973,false,0.0075136078728569936,0.0,0.42515556987659775,0.0,0.0
39,0.6490037666241821,10.259225767473154,9.610222000848973,false,0.0075136078728569936,0.0,0.42515556987659775,0.0,0.0
40,0.6490037666241821,10.259225767473154,9.610222000848973,false,0.0075136078728569936,0.0,0.42515556987659775,0.0,0.0
41,0.6490037666241821,10.259225767473154,9.610222000848973,false,0.0075136078728569936,0.0,0.42515556987659775,0.0,0.0
42,0.6490037666241821,10.259225767473154,9.610222000848973,false,0.0075136078728569936,0.0,0.42515556987659775,0.0,0.0
43,0.6490037666241821,10.259225767473154,9.610222000848973,false,0.0075136078728569936,0.0,0.42515556987659775,0.0,0.0
44,0.6490037666241821,10.259225767473154,9.610222000848973,false,0.0075136078728569936,0.0,0.42515556987659775,0.0,0.0
45,0.6490037666241821,10.259225767473154,9.610222000848973,false,0.0075136078728569936,0.0,0.42515556987659775,0.0,0.0
46,0.6490037666241821,10.259225767473154,9.610222000848973,false,0.0075136078728569936,0.0,0.42515556987659775,0.0,0.0
47,0.6490037666241821,10.259225767473154,9.610222000848973,false,0.0075136078728569936,0.0,0.42515556987659775,0.0,0.0
48,0.6490037666241821,10.259225767473154,9.610222000848973,false,0.0075136078728569936,0.0,0.42515556987659775,0.0,0.0
49,0.4524370158866434,10.53731799370613,10.084880977819488,true,0.00799260563320581,0.06249999999999997,0.16863207162455657,0.0,0.0
50,0.4524370158866434,10.53731799370613,10.084880977819488,false,0.00799260563320581,0.06249999999999997,0.16863207162455657,0.0,0.0
51,0.4524370158866434,10.53731799370613,10.084880977819488,false,0.00799260563320581,0.06249999999999997,0.16863207162455657,0.0,0.0
52,0.4524370158866434,10.53731799370613,10.084880977819488,false,0.00799260563320581,0.06249999999999997,0.16863207162455657,0.0,0.0
53,0.6285832190515366,10.486324294496857,9.85774107544532,true,0.00755625036027696,0.0,0.41149922900741415,0.0,0.0
54,0.4387118663415983,9.910035525602556,9.471323659260957,true,0.007993190023634163,0.0,0.21040731346335734,0.0,0.027777777777777766
55,1.3970144665254305,9.76815722293928,8.37114275641385,true,0.007707038455539267,0.0,0.3968869680346654,0.0,0.19753086419753088
56,1.0611124908559624,10.221840236145997,9.160727745290036,true,0.0077500687705145885,0.06249999999999997,0.5005841843927197,0.0,0.027777777777777766
57,2.1641148716886396,10.078081977990301,7.913967106301662,true,0.0065451070997449845,0.0,0.9094491694992657,0.0,0.19753086419753088
58,3.084224769315006,10.078456454595674,6.994231685280668,true,0.006760475370619014,0.0,0.9130724984114017,0.0,0.4261188271604937
59,3.084224769315006,10.078456454595674,6.994231685280668,false,0.006760475370619014,0.0,0.9130724984114017,0.0,0.4261188271604937
