label,metric,value
mixed,n_embryos,96.0
mixed,prevalence,0.16666666666666666
mixed,closure_fraction,0.25
mixed,mean_closure_time,3.3922916666666665
mixed,mean_gap,1.2615134322179964
mixed,median_gap,0.37334992315945426
mixed,std_gap,2.4284196457694254
mixed,mean_linear_score,0.8449430275353454
mixed,mean_nonlinear_score,0.7377575320247356
mixed,mean_probability,0.2931173702174335
mixed,mean_terminal_shear,1.2104930151058972
mixed,mean_peak_shear,1.4812533697079129
