embryo_id,solver,trisomy21,phenotype,final_C,final_D,final_G,final_E,final_A,linear_score,nonlinear_score,probability,closure_time,closed,terminal_shear,peak_shear
1,stochastic_heun,true,false,0.7775716497217269,1.2287163559598213,0.5316037496367019,0.19733045709206956,0.580594730021242,0.6834811834692162,0.5879471305449212,0.49287691894995334,3.5,false,1.0539322606070198,1.0539322606070198
2,stochastic_heun,true,true,0.7458788410749266,0.8605744602418433,0.407053098932317,0.3380648744327606,0.5779726537974822,0.6733453232704018,0.63249164851489,0.5131451276095447,3.5,false,1.5072653943630503,1.5072653943630503
3,stochastic_heun,true,false,0.5653794939187926,1.3942809854697618,0.7118935453998265,0.19999029872823157,0.6198741378531938,0.8061073208519383,0.6090085609171878,0.2670770570113712,3.5,false,0.8736053188142274,0.8736053188142274
4,stochastic_heun,true,false,0.7642285117268023,0.8918119988947578,0.5234999143649506,0.233816791927396,0.6657407945658571,0.7709048001557098,0.6709322116812473,0.32565941957392475,3.5,false,0.928495095036101,0.9316143615958239
5,stochastic_heun,true,false,0.6697521598777965,0.9523271290763684,0.38315401564349477,0.3412017474686016,0.5562227817419833,0.7246297608308597,0.6625098151367933,0.41152059306385286,3.5,false,1.4036449391796346,1.4041471867281634
6,stochastic_heun,true,false,0.9066703016309373,1.2648011861293118,0.4183936741158557,0.3286786232071507,0.5991143140460895,0.9165157863967676,0.8080736231924703,0.1309288359314809,3.5,false,1.3644794040850345,1.3789433103100717
7,stochastic_heun,true,true,0.5699588354377072,1.0358751355420432,0.8264506256147178,0.16648889226744454,0.5001799377118913,0.6685592156723393,0.5415659791798625,0.5227047473670383,3.5,false,0.742494965792531,0.745245620450552
8,stochastic_heun,true,false,0.7525800004623904,1.1647558156857276,0.21225615251270455,0.3408715679444748,0.6317967296038031,0.753120302595239,0.6732124874399582,0.35764339899606423,3.5,false,1.6831009286037446,1.6955732151296687
9,stochastic_heun,true,true,0.6627250788444272,0.7105534432492623,0.7634768502215526,0.22239985815642016,0.6488447336825445,0.595300649217994,0.5444603255932728,0.663057634329893,3.5,false,0.7994474302265825,0.8081843313212959
10,stochastic_heun,true,false,0.654317229542317,1.4326042780547192,0.3024936584262794,0.3464707626869801,0.5748150675470065,0.8069422343728281,0.6899225444166562,0.2657716389018318,3.5,false,1.442726066389953,1.4755253658547631
11,stochastic_heun,true,false,0.7290454482809666,0.8917479667165937,0.5994301911291287,0.17595402058182646,0.6232422382688967,0.6823890600155572,0.5906060697340951,0.4950608445800636,3.5,false,0.902119723644944,0.902119723644944
