embryo_id,solver,trisomy21,phenotype,final_C,final_D,final_G,final_E,final_A,linear_score,nonlinear_score,probability,closure_time,closed,terminal_shear,peak_shear
1,stochastic_heun,true,false,0.846649491633318,1.100779937257079,0.0292520659814308,0.43564956640754127,0.5801049790922771,0.9315798763116108,0.8516468963433567,0.1026027232996165,3.19,true,2.2029241549666785,2.2029241549666785
2,stochastic_heun,true,false,1.0738532732737842,0.8413358613221781,0.7298074809938285,0.10676974442788617,0.5205773512831952,0.7165964285275522,0.5510816036036652,0.38965405761846356,3.5,false,0.6632262583818405,0.6690922264629587
3,stochastic_heun,true,true,0.7743077468420365,0.6657979460443624,0.34168084695005424,0.3294345860910073,0.49185077217793616,0.6436891055047443,0.6056264820259712,0.5335724058909747,3.5,false,1.3386705463972484,1.3600266269186725
4,stochastic_heun,true,false,0.8119031407704549,0.8427364816425515,0.8358775071354433,0.19573924187359798,0.5248842001601226,0.6914971219549744,0.5955265297993396,0.4383226851869424,3.5,false,0.8602125726141694,0.8669545063204669
5,stochastic_heun,true,false,1.088269601352633,0.8846238501003348,0.30619967572383233,0.3776993032490247,0.6012111248453915,0.9584871194552426,0.8584348470911932,0.08440927811944793,3.5,false,1.4219798330284878,1.4219798330284878
6,stochastic_heun,true,true,0.6981846509717652,0.7405778452234512,0.7148653382100186,0.1082153605792204,0.5176424489145482,0.6006810413956751,0.4887247255965611,0.6174069543648631,3.5,false,0.7879230673996755,0.8004487860709945
7,stochastic_heun,true,false,0.8117598993625558,1.01050395869884,0.5085039935413636,0.3346244762616993,0.5638625634635617,0.8119709657263323,0.7380409251708839,0.22938927494391598,3.5,false,1.1652630909475534,1.1652630909475534
8,stochastic_heun,true,false,1.0348584158544905,0.717410372506286,0.3530752923345467,0.3708545900920271,0.6049934779490379,0.8678316282822828,0.7910672963309544,0.15994354356377455,3.5,false,1.5042094339564411,1.5044339359345893
9,stochastic_heun,true,false,1.1189194999032712,0.8407208802821879,0.28151241919945774,0.32988702959855387,0.5992283523737498,0.8575077074911623,0.7735882228936555,0.17135465576116368,3.5,false,1.4059375107512486,1.4059375107512486
10,stochastic_heun,true,false,0.7958270185463967,0.6638866024876784,0.5412777489827413,0.2702681414056117,0.6142786820740332,0.66705057915224,0.6159626072266724,0.4869030450132973,3.5,false,1.088328407912294,1.0898946027735548
11,stochastic_heun,true,true,0.7276130496283122,0.651497165763807,0.5025537027601189,0.29984104919883564,0.5970680543889958,0.6487508440078533,0.611410318584065,0.5234822312076967,3.5,false,1.1388847592355495,1.1610224480420808
12,stochastic_heun,true,false,0.7929795815581963,1.26126373458559,0.4184722807341162,0.3246948239005649,0.67534548838408,0.9027910084519633,0.7891280062027171,0.12583218173775496,3.5,false,1.2327823299458596,1.2327823299458596
13,stochastic_heun,true,false,0.731907367236834,0.8968892486595048,0.4058756863439541,0.3221454561984078,0.5668197894881706,0.7175211330343366,0.6461992365177099,0.3878961668821295,3.5,false,1.2321331738611463,1.2323212218121158
14,stochastic_heun,true,false,0.8877766997731729,0.7346153901917234,0.48834569422427637,0.232072817948904,0.594935427580356,0.779071321444942,0.6817601523374206,0.27917335376161023,3.5,false,1.0254158249304473,1.0254158249304473
15,stochastic_heun,true,false,1.026160620679414,1.0900206130945216,0.16198520981422282,0.4691775580087509,0.6350829620346178,0.9118865820662689,0.8327055169052029,0.11804367748637536,3.5,false,1.8519279435091303,1.8519279435091303
16,stochastic_heun,true,false,0.7792461169578515,0.8859179285440849,0.5005566759361592,0.2855639135478053,0.5603391292972016,0.7256738425440067,0.6607619042606789,0.3725282179121879,3.5,false,1.1085180114739552,1.1206848172293011
17,stochastic_heun,true,false,0.6327663262262082,1.0120121992454485,0.7056798893495816,0.1966049595278114,0.6513073065297311,0.7013031565700034,0.6000552507112628,0.41911184277434027,3.5,false,0.7174386392585714,0.7174386392585714
18,stochastic_heun,true,false,0.9517193422899635,0.8747519929826031,0.46299124277988596,0.26585031232201245,0.5918661354909751,0.7547443999161112,0.6789812986698464,0.319961144400488,3.5,false,1.1818550553771556,1.1818550553771556
19,stochastic_heun,true,false,1.0062698270428097,1.278403778633548,0.40045031572893036,0.3322455593604216,0.604346361487769,0.9021271754508902,0.7747854018359792,0.12641750822876024,3.5,false,1.3036783358506443,1.3267080871271821
20,stochastic_heun,true,false,0.7440339117506225,0.9811537526482146,0.4523337194375227,0.31177835650286867,0.5629529636893084,0.7821981394932288,0.7056039341118869,0.27416745013117505,3.5,false,1.1299726997568402,1.1583051806675677
21,stochastic_heun,true,false,0.9778682735467031,0.9495094920679362,0.23174434110952638,0.42785863973191707,0.7048573295103306,0.8260042275208084,0.7861897075127838,0.2101487549798742,3.5,false,1.6742117548886892,1.6742117548886892
22,stochastic_heun,true,false,0.6562496142699036,0.8893068788857763,0.3899619462384391,0.33219729527499764,0.5742386754488016,0.7193923476220176,0.6547645727744897,0.38434788702166656,3.5,false,1.3706014940732532,1.3781440097474538
23,stochastic_heun,true,false,1.09738214862323,1.2623230995084598,0.1725298170188967,0.4715181080524697,0.5673201162423817,1.0763522811575017,0.9432528384705539,0.03466269901999051,3.5,false,1.7463443816085538,1.7463443816085538
24,stochastic_heun,true,false,0.9598240061434964,0.8725614781757403,0.5262813088181427,0.21856764641327925,0.6098047726421484,0.7894011570420861,0.6838912006410159,0.2628506670325249,3.5,false,0.9719590052480079,0.9814002605341896
25,stochastic_heun,true,true,0.7757480103615053,0.7380096252051283,0.6182660730262026,0.1792073232691547,0.5537813987344634,0.6484048604331077,0.5573967909048346,0.5241726267988885,3.5,false,1.0012411747824381,1.0045256302276169
26,stochastic_heun,true,true,0.6543253449736427,0.7865685838569634,0.6014786517687587,0.2515698118148569,0.5510940847074854,0.6115237771524868,0.5582180071400956,0.5967194532019334,3.5,false,1.0725374376439811,1.0908827989155774
27,stochastic_heun,true,false,0.9519230274512441,1.076524139347444,0.45867656337244817,0.2781523745078742,0.6161117384600069,0.8070361441914994,0.717010126741994,0.23644232972211426,3.5,false,1.2287338608319878,1.2287338608319878
28,stochastic_heun,true,false,0.9256421156793871,1.0679911124545434,0.5419857497452998,0.2849385266350624,0.6313582703089525,0.8940420682436865,0.7853181216824524,0.13373487457444797,3.5,false,1.095827032208446,1.1029200789981706
29,stochastic_heun,true,false,0.9749638196394302,0.8840549313566591,0.49491935560897826,0.18520017209605952,0.544840995548235,0.7309914097087671,0.6225474698387576,0.3626394424274006,3.5,false,0.9631415541547925,0.9734906042285235
