iteration,score,log_prior,log_posterior,accepted,closure_time,euploid_prevalence,gap,terminal_shear,trisomy21_prevalence
0,6.461483903497923,11.253642867040146,4.792158963542223,true,0.004605692757500552,0.06249999999999997,4.178050242907782,0.0,0.0
1,6.461483903497923,11.253642867040146,4.792158963542223,false,0.004605692757500552,0.06249999999999997,4.178050242907782,0.0,0.0
2,6.461483903497923,11.253642867040146,4.792158963542223,false,0.004605692757500552,0.06249999999999997,4.178050242907782,0.0,0.0
3,6.461483903497923,11.253642867040146,4.792158963542223,false,0.004605692757500552,0.06249999999999997,4.178050242907782,0.0,0.0
4,6.461483903497923,11.253642867040146,4.792158963542223,false,0.004605692757500552,0.06249999999999997,4.178050242907782,0.0,0.0
5,6.461483903497923,11.253642867040146,4.792158963542223,false,0.004605692757500552,0.06249999999999997,4.178050242907782,0.0,0.0
6,6.461483903497923,11.253642867040146,4.792158963542223,false,0.004605692757500552,0.06249999999999997,4.178050242907782,0.0,0.0
7,6.461483903497923,11.253642867040146,4.792158963542223,false,0.004605692757500552,0.06249999999999997,4.178050242907782,0.0,0.0
8,6.461483903497923,11.253642867040146,4.792158963542223,false,0.004605692757500552,0.06249999999999997,4.178050242907782,0.0,0.0
9,6.461483903497923,11.253642867040146,4.792158963542223,false,0.004605692757500552,0.06249999999999997,4.178050242907782,0.0,0.0
10,6.461483903497923,11.253642867040146,4.792158963542223,false,0.004605692757500552,0.06249999999999997,4.178050242907782,0.0,0.0
11,6.461483903497923,11.253642867040146,4.792158963542223,false,0.004605692757500552,0.06249999999999997,4.178050242907782,0.0,0.0
12,3.3369197859725346,11.04363985104478,7.706720065072245,true,0.005534262127346463,0.0,2.21907892852101,0.0,0.0
13,3.3369197859725346,11.04363985104478,7.706720065072245,false,0.005534262127346463,0.0,2.21907892852101,0.0,0.0
14,3.3369197859725346,11.04363985104478,7.706720065072245,false,0.005534262127346463,0.0,2.21907892852101,0.0,0.0
15,3.3369197859725346,11.04363985104478,7.706720065072245,false,0.005534262127346463,0.0,2.21907892852101,0.0,0.0
16,3.3369197859725346,11.04363985104478,7.706720065072245,false,0.005534262127346463,0.0,2.21907892852101,0.0,0.0
17,3.3369197859725346,11.04363985104478,7.706720065072245,false,0.005534262127346463,0.0,2.21907892852101,0.0,0.0
18,3.3369197859725346,11.04363985104478,7.706720065072245,false,0.005534262127346463,0.0,2.21907892852101,0.0,0.0
19,0.5699675803302223,10.491102157485072,9.921134577154849,true,0.007190938525729704,0.0,0.37278744836108524,0.0,0.0
20,0.5699675803302223,10.491102157485072,9.921134577154849,false,0.007190938525729704,0.0,0.37278744836108524,0.0,0.0
21,0.5699675803302223,10.491102157485072,9.921134577154849,false,0.007190938525729704,0.0,0.37278744836108524,0.0,0.0
22,0.5699675803302223,10.491102157485072,9.921134577154849,false,0.007190938525729704,0.0,0.37278744836108524,0.0,0.0
