embryo_id,solver,trisomy21,phenotype,final_C,final_D,final_G,final_E,final_A,linear_score,nonlinear_score,probability,closure_time,closed,terminal_shear,peak_shear
1,stochastic_heun,false,false,0.6987166854019867,0.9274339341973705,0.621922837225677,0.211230724077829,0.5225279954996346,0.6523464249812087,0.5639109839458861,0.4688366769600442,3.5,false,1.0468726830709665,1.056368847071127
2,stochastic_heun,false,false,0.5732318154829378,1.2509808879202227,0.5094672399801714,0.17488760619799912,0.5575632360307516,0.7497560161613486,0.5748317937176515,0.2882103557828384,3.5,false,1.1784267442686363,1.1821479814049072
3,stochastic_heun,false,false,0.7117529336700622,1.534891096256839,0.3043635760206722,0.3434939449315581,0.5284999992945539,0.9774201335950596,0.7620324179732435,0.06149081965365086,3.5,false,1.5342869250287532,1.5530957376554955
4,stochastic_heun,true,false,0.6672572339531502,1.629237691129253,0.4117830733506858,0.28790819586556393,0.5739520285807318,0.9974522926086039,0.754120520545989,0.05286690891249096,3.5,false,1.139646445815821,1.1457903412953856
5,stochastic_heun,true,false,0.7611024640227742,0.8805348741542957,0.5403305665636954,0.2152441820876147,0.5000840653091444,0.6532073288435187,0.5687856089429931,0.4671219326002821,3.5,false,1.06362791162148,1.06362791162148
6,stochastic_heun,false,false,0.9910813415196094,2.014063149147385,0.0025073154360494743,0.47535973825881433,0.5559785650554474,1.1925023703213262,0.9817330574607075,0.011588766198478647,3.15,true,2.2876434524546334,2.2876434524546334
7,stochastic_heun,false,false,0.6827120276656079,1.267883013543456,0.38682284564254116,0.2338241854513336,0.5108767112679597,0.8013309403184803,0.6508926959109702,0.21136931798874675,3.5,false,1.277933383299885,1.277933383299885
8,stochastic_heun,true,false,0.8941909147881297,1.0992229666633933,0.16136325392440148,0.3401593363933521,0.555287191798808,0.950090539749413,0.8078194742151263,0.07538507813748926,3.5,false,1.6900010207362248,1.706509115171484
9,stochastic_heun,false,false,0.5723528905220312,1.009869353470958,0.28872789494870693,0.3344972353787746,0.5156974529443109,0.7550127056873487,0.6567592513211126,0.27966068860815885,3.5,false,1.5247068998202977,1.5247068998202977
10,stochastic_heun,false,false,0.7990557756323967,1.0524951908215663,0.40272247910356795,0.3533005167097552,0.5671924505814672,0.8282369817332101,0.7463801425431028,0.1777100861314705,3.5,false,1.330064415213073,1.330064415213073
11,stochastic_heun,false,false,0.7615617319319629,0.7982745441835616,0.044598597715588745,0.40344016878578925,0.6100643335692192,0.7815558340947726,0.7346403003331871,0.23894170424881592,3.2,true,2.144766788094167,2.144766788094167
12,stochastic_heun,false,false,0.7491322014592393,1.1786029986013362,0.4908506878314038,0.30841459310860153,0.5470292053387978,0.812882393861561,0.7275027179127861,0.19637560214535474,3.5,false,1.1494303360895193,1.1494707348026352
13,stochastic_heun,false,false,0.6475145922512016,1.0706669682898138,0.46085246073177344,0.2438558253791084,0.5600294968206522,0.6848337094040158,0.5839872150147041,0.4049905981058091,3.5,false,1.1203719039548292,1.1209389628253548
14,stochastic_heun,false,false,0.8771496288487743,0.8646351059695428,0.7732152802011664,0.27229270190860544,0.5442474610214678,0.7683257457030499,0.6837701390402008,0.2587166209357617,3.5,false,0.7651617877458233,0.7651617877458233
15,stochastic_heun,false,false,0.9428804543315721,1.5384586104908242,0.06128453108618483,0.4227186769321596,0.6521601748973721,1.140097044762625,0.9350140933980309,0.017518569038211026,3.27,true,2.066485518663472,2.066485518663472
