iteration,score,log_prior,log_posterior,accepted,closure_time,euploid_prevalence,gap,terminal_shear,trisomy21_prevalence
0,0.7549710201124218,11.253642867040146,10.498671846927724,true,0.0,0.2516411675347222,3.1678338836884295e-5,0.0,0.0
1,0.7549710201124218,11.253642867040146,10.498671846927724,false,0.0,0.2516411675347222,3.1678338836884295e-5,0.0,0.0
2,1.1973061402484744,11.137795663706605,9.94048952345813,true,0.0,0.3981255425347221,0.001953008429538672,0.0,0.0
3,1.1973061402484744,11.137795663706605,9.94048952345813,false,0.0,0.3981255425347221,0.001953008429538672,0.0,0.0
4,1.1973061402484744,11.137795663706605,9.94048952345813,false,0.0,0.3981255425347221,0.001953008429538672,0.0,0.0
5,1.1973061402484744,11.137795663706605,9.94048952345813,false,0.0,0.3981255425347221,0.001953008429538672,0.0,0.0
6,0.5817901234567902,10.91024009941961,10.32844997596282,true,0.0,0.0,0.0,0.0,0.14544753086419754
7,0.5817901234567902,10.91024009941961,10.32844997596282,false,0.0,0.0,0.0,0.0,0.14544753086419754
8,0.11468774975420253,10.61747204710595,10.502784297351749,true,0.0,0.0008680555555555523,0.0003911130048593058,0.0,0.027874228395061727
9,0.11468774975420253,10.61747204710595,10.502784297351749,false,0.0,0.0008680555555555523,0.0003911130048593058,0.0,0.027874228395061727
10,2.0931640973736734,10.197621464777155,8.104457367403482,true,0.0,0.6941460503472221,0.0,0.0,0.0026814865830017344
11,0.490447982634656,10.292283721314854,9.801835738680198,true,0.0,0.15907118055555555,0.008822960645326231,0.0,0.0
12,0.490447982634656,10.292283721314854,9.801835738680198,false,0.0,0.15907118055555555,0.008822960645326231,0.0,0.0
13,0.6788948285820797,9.5113363163028,8.832441487720722,true,0.0,0.0,0.0017220667913453057,0.0,0.16907793209876543
14,0.3314207626570377,9.937309086585724,9.605888323928687,true,0.0,0.10820855034722218,0.004530074410247431,0.0,0.0
15,0.6908639718698798,8.831803778912787,8.140939807042908,true,0.0,0.0,0.07271589894205982,0.0,0.14544753086419754
16,0.6908639718698798,8.831803778912787,8.140939807042908,false,0.0,0.0,0.07271589894205982,0.0,0.14544753086419754
17,0.6908639718698798,8.831803778912787,8.140939807042908,false,0.0,0.0,0.07271589894205982,0.0,0.14544753086419754
18,0.6908639718698798,8.831803778912787,8.140939807042908,false,0.0,0.0,0.07271589894205982,0.0,0.14544753086419754
19,0.2991321623573804,9.471135476060867,9.172003313703486,true,0.0,0.014770507812499995,0.008357792201731004,0.0,0.06057098765432097
20,0.2991321623573804,9.471135476060867,9.172003313703486,false,0.0,0.014770507812499995,0.008357792201731004,0.0,0.06057098765432097
21,0.03111558614155557,9.635617162460667,9.60450157631911,true,0.0,0.0,0.008140843435934159,0.0,0.004726080246913583
22,0.03111558614155557,9.635617162460667,9.60450157631911,false,0.0,0.0,0.008140843435934159,0.0,0.004726080246913583
23,0.1866719633012404,10.129481268376836,9.942809305075595,true,0.0,0.0456271701388889,0.03319363525638244,0.0,0.0
24,0.15255442598407526,10.175409178117508,10.022854752133433,true,0.0,0.0456271701388889,0.00941980379391022,0.0,0.00038580246913579974
25,0.15255442598407526,10.175409178117508,10.022854752133433,false,0.0,0.0456271701388889,0.00941980379391022,0.0,0.00038580246913579974
26,0.15255442598407526,10.175409178117508,10.022854752133433,false,0.0,0.0456271701388889,0.00941980379391022,0.0,0.00038580246913579974
27,0.15255442598407526,10.175409178117508,10.022854752133433,false,0.0,0.0456271701388889,0.00941980379391022,0.0,0.00038580246913579974
28,0.15255442598407526,10.175409178117508,10.022854752133433,false,0.0,0.0456271701388889,0.00941980379391022,0.0,0.00038580246913579974
29,0.15255442598407526,10.175409178117508,10.022854752133433,false,0.0,0.0456271701388889,0.00941980379391022,0.0,0.00038580246913579974
30,0.15255442598407526,10.175409178117508,10.022854752133433,false,0.0,0.0456271701388889,0.00941980379391022,0.0,0.00038580246913579974
31,0.5766415376151007,10.25803010625172,9.681388568636619,true,0.0,0.0,0.009427691743400461,0.0,0.140625
32,0.5766415376151007,10.25803010625172,9.681388568636619,false,0.0,0.0,0.009427691743400461,0.0,0.140625
33,0.015046628009171694,9.675569303285805,9.660522675276633,true,0.0,0.0008680555555555523,0.008294974228336692,0.0,0.0
34,0.015046628009171694,9.675569303285805,9.660522675276633,false,0.0,0.0008680555555555523,0.008294974228336692,0.0,0.0
35,0.015046628009171694,9.675569303285805,9.660522675276633,false,0.0,0.0008680555555555523,0.008294974228336692,0.0,0.0
36,0.015046628009171694,9.675569303285805,9.660522675276633,false,0.0,0.0008680555555555523,0.008294974228336692,0.0,0.0
37,0.015046628009171694,9.675569303285805,9.660522675276633,false,0.0,0.0008680555555555523,0.008294974228336692,0.0,0.0
38,0.015046628009171694,9.675569303285805,9.660522675276633,false,0.0,0.0008680555555555523,0.008294974228336692,0.0,0.0
39,0.015046628009171694,9.675569303285805,9.660522675276633,false,0.0,0.0008680555555555523,0.008294974228336692,0.0,0.0
40,0.015046628009171694,9.675569303285805,9.660522675276633,false,0.0,0.0008680555555555523,0.008294974228336692,0.0,0.0
41,0.015046628009171694,9.675569303285805,9.660522675276633,false,0.0,0.0008680555555555523,0.008294974228336692,0.0,0.0
42,0.012102189666935857,9.570810162060365,9.55870797239343,true,0.0,0.0008680555555555523,0.006332015333512801,0.0,0.0
43,0.5064666759201679,9.274983018403203,8.768516342483036,true,0.0,0.0,0.02565885390562641,0.0,0.11699459876543208
44,0.5064666759201679,9.274983018403203,8.768516342483036,false,0.0,0.0,0.02565885390562641,0.0,0.11699459876543208
45,0.5064666759201679,9.274983018403203,8.768516342483036,false,0.0,0.0,0.02565885390562641,0.0,0.11699459876543208
46,0.7794500964223823,9.517622523523562,8.73817242710118,true,0.0,0.0,0.028892656874180717,0.0,0.18402777777777782
47,0.8147193116998939,9.326909324220301,8.512190012520406,true,0.0,0.0,0.0035371543019869786,0.0,0.20235339506172836
48,0.8147193116998939,9.326909324220301,8.512190012520406,false,0.0,0.0,0.0035371543019869786,0.0,0.20235339506172836
49,0.9618674483569721,9.990094794884552,9.02822734652758,true,0.0,0.0,4.126186761093707e-5,0.0,0.24045138888888892
50,3.2164252917517993,9.851616831568318,6.635191539816519,true,0.0,0.0,0.0010222109621049681,0.0,0.8037229938271604
51,3.4830246913580245,9.923229406731423,6.440204715373398,true,0.0,0.0,0.0,0.0,0.8707561728395061
52,3.4830246913580245,9.923229406731423,6.440204715373398,false,0.0,0.0,0.0,0.0,0.8707561728395061
53,2.584568538649893,10.525230198497013,7.94066165984712,true,0.0,0.0,0.00030906691885898216,0.0,0.6460262345679012
54,2.9853395061728394,10.525515066227511,7.540175560054672,true,0.0,0.0,0.0,0.0,0.7463348765432098
55,0.7902328854141091,10.796299268411634,10.006066382997524,true,0.0,0.0,7.295241599036415e-5,0.0,0.19753086419753088
56,0.7902328854141091,10.796299268411634,10.006066382997524,false,0.0,0.0,7.295241599036415e-5,0.0,0.19753086419753088
57,0.7902328854141091,10.796299268411634,10.006066382997524,false,0.0,0.0,7.295241599036415e-5,0.0,0.19753086419753088
58,0.7902328854141091,10.796299268411634,10.006066382997524,false,0.0,0.0,7.295241599036415e-5,0.0,0.19753086419753088
59,0.7902328854141091,10.796299268411634,10.006066382997524,false,0.0,0.0,7.295241599036415e-5,0.0,0.19753086419753088
60,1.5713734567901234,10.394914146825684,8.82354069003556,true,0.0,0.0,0.0,0.0,0.39284336419753085
61,1.5713734567901234,10.394914146825684,8.82354069003556,false,0.0,0.0,0.0,0.0,0.39284336419753085
62,1.5713734567901234,10.394914146825684,8.82354069003556,false,0.0,0.0,0.0,0.0,0.39284336419753085
63,1.2410096957093968,10.184484143510627,8.94347444780123,true,0.0,0.0,0.007380949402972167,0.0,0.30748456790123463
64,1.2410096957093968,10.184484143510627,8.94347444780123,false,0.0,0.0,0.007380949402972167,0.0,0.30748456790123463
65,0.1582691275258392,9.942364323728102,9.784095196202262,true,0.0,0.0456271701388889,0.013229604821752856,0.0,0.00038580246913579974
66,0.40335056807336134,9.727811912761462,9.3244613446881,true,0.0,0.0017361111111111045,0.003596880773187427,0.0,0.09818672839506173
67,0.8712625387948427,9.962955284745668,9.091692745950825,true,0.0,0.0,0.0026523921183724377,0.0,0.216820987654321
68,0.1409694321583864,10.626248981429232,10.485279549270846,true,0.0,0.0456271701388889,0.002725281161146455,0.0,0.0
69,0.06580756461278825,10.378441526485142,10.312633961872354,true,0.0,0.014770507812499995,0.014330694116858847,0.0,0.0
70,0.06580756461278825,10.378441526485142,10.312633961872354,false,0.0,0.014770507812499995,0.014330694116858847,0.0,0.0
71,0.06580756461278825,10.378441526485142,10.312633961872354,false,0.0,0.014770507812499995,0.014330694116858847,0.0,0.0
72,0.16356543771913787,10.277863385523194,10.114297947804056,true,0.0,0.0456271701388889,0.005186404209877883,0.0,0.004726080246913583
73,1.5422649418326648,10.62092680550007,9.078661863667405,true,0.0,0.4798448350694442,0.03088662785124513,0.0,0.014100123711866136
