iteration,score,log_prior,log_posterior,accepted,closure_time,euploid_prevalence,gap,terminal_shear,trisomy21_prevalence
0,0.7561616697309484,11.253642867040146,10.497481197309197,true,0.0,0.2516411675347222,0.0008254447511879356,0.0,0.0
1,0.7561616697309484,11.253642867040146,10.497481197309197,false,0.0,0.2516411675347222,0.0008254447511879356,0.0,0.0
2,0.49730999432979117,11.154240807601198,10.656930813271407,true,0.0,0.158203125,0.014997705679779816,0.0,5.1015202530353e-5
3,0.24279288853251552,11.141589144851093,10.898796256318578,true,0.0,0.0,0.0003392919434877578,0.0,0.06057098765432097
4,0.2737630208333334,11.031046202541843,10.757283181708509,true,0.0,0.0912543402777778,0.0,0.0,0.0
5,0.2737630208333334,11.031046202541843,10.757283181708509,false,0.0,0.0912543402777778,0.0,0.0,0.0
6,0.2737630208333334,11.031046202541843,10.757283181708509,false,0.0,0.0912543402777778,0.0,0.0,0.0
7,0.2737630208333334,11.031046202541843,10.757283181708509,false,0.0,0.0912543402777778,0.0,0.0,0.0
8,0.2737630208333334,11.031046202541843,10.757283181708509,false,0.0,0.0912543402777778,0.0,0.0,0.0
9,0.2737630208333334,11.031046202541843,10.757283181708509,false,0.0,0.0912543402777778,0.0,0.0,0.0
10,0.2737630208333334,11.031046202541843,10.757283181708509,false,0.0,0.0912543402777778,0.0,0.0,0.0
11,0.044311523437499986,10.841468857011785,10.797157333574285,true,0.0,0.014770507812499995,0.0,0.0,0.0
12,0.13040123456790123,10.482767322807547,10.352366088239645,true,0.0,0.0,0.0,0.0,0.03260030864197531
13,0.13040123456790123,10.482767322807547,10.352366088239645,false,0.0,0.0,0.0,0.0,0.03260030864197531
14,0.13040123456790123,10.482767322807547,10.352366088239645,false,0.0,0.0,0.0,0.0,0.03260030864197531
15,0.13040123456790123,10.482767322807547,10.352366088239645,false,0.0,0.0,0.0,0.0,0.03260030864197531
16,0.9521685284852036,10.56409960111902,9.611931072633816,true,0.0,0.31640625,0.0019665189901357473,0.0,0.0
17,1.3005716725074128,10.469814920179957,9.169243247672544,true,0.0,0.43203396267361116,0.002979856324386198,0.0,0.0
18,1.1943766276041663,8.472245927045055,7.277869299440889,true,0.0,0.3981255425347221,0.0,0.0,0.0
19,0.7549235026041665,8.18370662152905,7.428783118924883,true,0.0,0.2516411675347222,0.0,0.0,0.0
20,0.3953168875670444,8.563400798451728,8.168083910884683,true,0.0,0.0,0.0001701061146550981,0.0,0.09876543209876544
21,0.3953168875670444,8.563400798451728,8.168083910884683,false,0.0,0.0,0.0001701061146550981,0.0,0.09876543209876544
22,0.11156149077889034,8.05646404406609,7.944902553287199,true,0.0,0.0,4.305146576228598e-5,0.0,0.027874228395061727
23,0.11156149077889034,8.05646404406609,7.944902553287199,false,0.0,0.0,4.305146576228598e-5,0.0,0.027874228395061727
24,2.0907755115619637,9.38359240144447,7.292816889882507,true,0.0,0.6941460503472221,0.0055582403468650956,0.0,0.0
25,0.7221585207921616,9.408918958276821,8.68676043748466,true,0.0,0.2399224175347221,0.0015941787919968348,0.0,0.0
26,0.7221585207921616,9.408918958276821,8.68676043748466,false,0.0,0.2399224175347221,0.0015941787919968348,0.0,0.0
27,3.2180191478834015,7.8524555411414205,4.634436393258019,true,0.0,0.0,0.0020847817165065585,0.0,0.8037229938271604
28,3.731867283950617,8.147898425031093,4.416031141080476,true,0.0,0.0,0.0,0.0,0.9329668209876543
29,0.04579222965911958,8.077949579488418,8.0321573498293,true,0.0,0.014770507812499995,0.0009871374810797293,0.0,0.0
30,0.04579222965911958,8.077949579488418,8.0321573498293,false,0.0,0.014770507812499995,0.0009871374810797293,0.0,0.0
31,0.11111111111111106,7.6667335546236455,7.555622443512535,true,0.0,0.0,0.0,0.0,0.027777777777777766
32,0.0026041666666666565,7.729169008005892,7.726564841339225,true,0.0,0.0008680555555555523,0.0,0.0,0.0
